"potential real part"	"result"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
0.033346	0.00018543	1	0.028313	0.05	0.061814	0.01101
0.033346	0.00018547	1	0.028346	0.05	0.061847	0.01101
0.033346	0.00018551	1	0.028379	0.05	0.06188	0.01101
0.033346	0.00018556	1	0.028412	0.05	0.061913	0.01101
0.033346	0.0001856	1	0.028445	0.05	0.061946	0.01101
0.033346	0.00018564	1	0.028478	0.05	0.061979	0.01101
0.033346	0.00018568	1	0.028511	0.05	0.062012	0.01101
0.033346	0.00018573	1	0.028544	0.05	0.062045	0.01101
0.033346	0.00018565	1	0.028577	0.05	0.062078	0.01101
0.033346	0.00018551	1	0.02861	0.05	0.062111	0.01101
0.033346	0.00018554	1	0.028643	0.05	0.062144	0.01101
0.033346	0.00018558	1	0.028676	0.05	0.062177	0.01101
0.033346	0.00018561	1	0.028709	0.05	0.06221	0.01101
0.033346	0.00018564	1	0.028742	0.05	0.062243	0.01101
0.033346	0.00018567	1	0.028775	0.05	0.062276	0.01101
0.033346	0.0001857	1	0.028808	0.05	0.062309	0.01101
0.033346	0.00018574	1	0.028841	0.05	0.062342	0.01101
0.033346	0.00018577	1	0.028874	0.05	0.062375	0.01101
0.033346	0.0001858	1	0.028907	0.05	0.062408	0.01101
0.033346	0.00018584	1	0.02894	0.05	0.062441	0.01101
0.033346	0.00018587	1	0.028973	0.05	0.062474	0.01101
0.033346	0.00018591	1	0.029006	0.05	0.062507	0.01101
0.033346	0.00018595	1	0.029039	0.05	0.06254	0.01101
0.033346	0.00018598	1	0.029072	0.05	0.062573	0.01101
0.033346	0.00018602	1	0.029105	0.05	0.062606	0.01101
0.033346	0.00018606	1	0.029138	0.05	0.062639	0.01101
0.033346	0.00018609	1	0.029171	0.05	0.062672	0.01101
0.033346	0.00018613	1	0.029204	0.05	0.062705	0.01101
0.033346	0.00018617	1	0.029237	0.05	0.062738	0.01101
0.033346	0.00018621	1	0.02927	0.05	0.062771	0.01101
0.033346	0.00018625	1	0.029303	0.05	0.062804	0.01101
0.033346	0.00018562	1	0.029336	0.05	0.062837	0.01101
0.033346	0.00018497	1	0.029369	0.05	0.06287	0.01101
0.033346	0.00018502	1	0.029402	0.05	0.062903	0.01101
0.033346	0.00018508	1	0.029435	0.05	0.062936	0.01101
0.033346	0.00018515	1	0.029468	0.05	0.062969	0.01101
0.033346	0.00018521	1	0.029501	0.05	0.063002	0.01101
0.033346	0.00018527	1	0.029534	0.05	0.063035	0.01101
0.033346	0.00018534	1	0.029567	0.05	0.063068	0.01101
0.033346	0.0001854	1	0.0296	0.05	0.063101	0.01101
0.033346	0.00018547	1	0.029633	0.05	0.063134	0.01101
0.033346	0.00018554	1	0.029666	0.05	0.063167	0.01101
0.033346	0.00018561	1	0.029699	0.05	0.0632	0.01101
0.033346	0.00018568	1	0.029732	0.05	0.063233	0.01101
0.033346	0.00018575	1	0.029765	0.05	0.063266	0.01101
0.033346	0.00018583	1	0.029798	0.05	0.063299	0.01101
0.033346	0.0001859	1	0.029831	0.05	0.063332	0.01101
0.033346	0.00018598	1	0.029864	0.05	0.063365	0.01101
0.033346	0.00018606	1	0.029897	0.05	0.063398	0.01101
0.033346	0.00018614	1	0.02993	0.05	0.063431	0.01101
0.033346	0.00018622	1	0.029963	0.05	0.063464	0.01101
0.033346	0.0001863	1	0.029996	0.05	0.063497	0.01101
0.033346	0.00018638	1	0.030029	0.05	0.06353	0.01101
0.033346	0.00018647	1	0.030062	0.05	0.063563	0.01101
0.033346	0.00018655	1	0.030095	0.05	0.063596	0.01101
0.033346	0.00018633	1	0.030128	0.05	0.063629	0.01101
0.033346	0.00018648	1	0.030161	0.05	0.063662	0.01101
0.033346	0.00018584	1	0.030194	0.05	0.063695	0.01101
0.033346	0.00018594	1	0.030227	0.05	0.063728	0.01101
0.033346	0.00018437	1	0.03026	0.05	0.063761	0.01101
0.033346	0.00018453	1	0.030293	0.05	0.063794	0.01101
0.033346	0.00018468	1	0.030326	0.05	0.063827	0.01101
0.033346	0.00018484	1	0.030359	0.05	0.06386	0.01101
0.033346	0.00018501	1	0.030392	0.05	0.063893	0.01101
0.033346	0.00018517	1	0.030425	0.05	0.063926	0.01101
0.033346	0.00018534	1	0.030458	0.05	0.063959	0.01101
0.033346	0.00018552	1	0.030491	0.05	0.063992	0.01101
0.033346	0.0001857	1	0.030524	0.05	0.064025	0.01101
0.033346	0.00018588	1	0.030557	0.05	0.064058	0.01101
0.033346	0.00018606	1	0.03059	0.05	0.064091	0.01101
0.033346	0.00018625	1	0.030623	0.05	0.064124	0.01101
0.033346	0.00018644	1	0.030656	0.05	0.064157	0.01101
0.033346	0.00018664	1	0.030689	0.05	0.06419	0.01101
0.033346	0.00018683	1	0.030722	0.05	0.064223	0.01101
0.033346	0.00018704	1	0.030755	0.05	0.064256	0.01101
0.033346	0.00018724	1	0.030788	0.05	0.064289	0.01101
0.033346	0.00018745	1	0.030821	0.05	0.064322	0.01101
0.033346	0.00018766	1	0.030854	0.05	0.064355	0.01101
0.033346	0.00018788	1	0.030887	0.05	0.064388	0.01101
0.033346	0.0001881	1	0.03092	0.05	0.064421	0.01101
0.033346	0.00018832	1	0.030953	0.05	0.064454	0.01101
0.033346	0.00018854	1	0.030986	0.05	0.064487	0.01101
0.033346	0.00018877	1	0.031019	0.05	0.06452	0.01101
0.033346	0.00018901	1	0.031052	0.05	0.064553	0.01101
0.033346	0.00018924	1	0.031085	0.05	0.064586	0.01101
0.033346	0.00018415	1	0.031118	0.05	0.064619	0.01101
0.033346	0.00018486	1	0.031151	0.05	0.064652	0.01101
0.033346	0.00018559	1	0.031184	0.05	0.064685	0.01101
0.033346	0.00018632	1	0.031217	0.05	0.064718	0.01101
0.033346	0.00018707	1	0.03125	0.05	0.064751	0.01101
0.033346	0.00018783	1	0.031283	0.05	0.064784	0.01101
0.033346	0.0001886	1	0.031316	0.05	0.064817	0.01101
0.033346	0.00018939	1	0.031349	0.05	0.06485	0.01101
0.033346	0.00019018	1	0.031382	0.05	0.064883	0.01101
0.033346	0.00019099	1	0.031415	0.05	0.064916	0.01101
0.033346	0.00019181	1	0.031448	0.05	0.064949	0.01101
0.033346	0.00019265	1	0.031481	0.05	0.064982	0.01101
0.033346	0.00019349	1	0.031514	0.05	0.065015	0.01101
0.033346	0.00019435	1	0.031547	0.05	0.065048	0.01101
0.033346	0.00019522	1	0.03158	0.05	0.065081	0.01101
0.033346	0.0001961	1	0.031613	0.05	0.065114	0.01101
0.033346	0.000197	1	0.031646	0.05	0.065147	0.01101
0.033346	0.0001979	1	0.031679	0.05	0.06518	0.01101
0.033346	0.00019882	1	0.031712	0.05	0.065213	0.01101
0.033346	0.00019975	1	0.031745	0.05	0.065246	0.01101
0.033346	0.00020069	1	0.031778	0.05	0.065279	0.01101
0.033346	0.00020165	1	0.031811	0.05	0.065312	0.01101
0.033346	0.00020262	1	0.031844	0.05	0.065345	0.01101
0.033346	0.0002036	1	0.031877	0.05	0.065378	0.01101
0.033346	0.00020459	1	0.03191	0.05	0.065411	0.01101
0.033346	0.00019849	1	0.031943	0.05	0.065444	0.01101
0.033346	0.0001909	1	0.031976	0.05	0.065477	0.01101
0.033346	0.00019174	1	0.032009	0.05	0.06551	0.01101
0.033346	0.00019259	1	0.032042	0.05	0.065543	0.01101
0.033346	0.00017557	1	0.032075	0.05	0.065576	0.01101
0.033346	0.00018378	1	0.032108	0.05	0.065609	0.01101
0.033346	0.0001921	1	0.032141	0.05	0.065642	0.01101
0.033346	0.00020054	1	0.032174	0.05	0.065675	0.01101
0.033346	0.00021059	1	0.032207	0.05	0.065708	0.01101
0.033346	0.00022029	1	0.03224	0.05	0.065741	0.01101
0.033346	0.00023011	1	0.032273	0.05	0.065774	0.01101
0.033346	0.00024004	1	0.032306	0.05	0.065807	0.01101
0.033346	0.00025009	1	0.032339	0.05	0.06584	0.01101
0.033346	0.00026026	1	0.032372	0.05	0.065873	0.01101
0.033346	0.00027055	1	0.032405	0.05	0.065906	0.01101
0.033346	0.00028095	1	0.032438	0.05	0.065939	0.01101
0.033346	0.00029147	1	0.032471	0.05	0.065972	0.01101
0.033346	0.00030211	1	0.032504	0.05	0.066005	0.01101
0.033346	0.00031287	1	0.032537	0.05	0.066038	0.01101
0.033346	0.00032375	1	0.03257	0.05	0.066071	0.01101
0.033346	0.00033474	1	0.032603	0.05	0.066104	0.01101
0.033346	0.00034585	1	0.032636	0.05	0.066137	0.01101
0.033346	0.00035707	1	0.032669	0.05	0.06617	0.01101
0.033346	0.00036842	1	0.032702	0.05	0.066203	0.01101
0.033346	0.00037988	1	0.032735	0.05	0.066236	0.01101
0.033346	0.00039146	1	0.032768	0.05	0.066269	0.01101
0.033346	0.00040316	1	0.032801	0.05	0.066302	0.01101
0.033346	0.00041497	1	0.032834	0.05	0.066335	0.01101
0.033346	0.00042691	1	0.032867	0.05	0.066368	0.01101
0.033346	0.00043896	1	0.0329	0.05	0.066401	0.01101
0.033346	0.00045112	1	0.032933	0.05	0.066434	0.01101
0.033346	0.00046341	1	0.032966	0.05	0.066467	0.01101
0.03317	23.188	1	0.032999	0.05	0.0665	0.01101
