"potential real part"	"result"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
0.0073789	0.054589	1	0.028412	0.05	0.061913	0.01101
0.0073789	0.054562	1	0.028445	0.05	0.061946	0.01101
0.0073789	0.054535	1	0.028478	0.05	0.061979	0.01101
0.007379	0.054508	1	0.028511	0.05	0.062012	0.01101
0.007379	0.054481	1	0.028544	0.05	0.062045	0.01101
0.007379	0.054345	1	0.028577	0.05	0.062078	0.01101
0.007379	0.054276	1	0.02861	0.05	0.062111	0.01101
0.0073791	0.05424	1	0.028643	0.05	0.062144	0.01101
0.0073791	0.054204	1	0.028676	0.05	0.062177	0.01101
0.0073791	0.054169	1	0.028709	0.05	0.06221	0.01101
0.0073791	0.054134	1	0.028742	0.05	0.062243	0.01101
0.0073792	0.0541	1	0.028775	0.05	0.062276	0.01101
0.0073792	0.054065	1	0.028808	0.05	0.062309	0.01101
0.0073792	0.054032	1	0.028841	0.05	0.062342	0.01101
0.0073792	0.053998	1	0.028874	0.05	0.062375	0.01101
0.0073792	0.053965	1	0.028907	0.05	0.062408	0.01101
0.0073793	0.053932	1	0.02894	0.05	0.062441	0.01101
0.0073793	0.0539	1	0.028973	0.05	0.062474	0.01101
0.0073793	0.053868	1	0.029006	0.05	0.062507	0.01101
0.0073793	0.053836	1	0.029039	0.05	0.06254	0.01101
0.0073794	0.053804	1	0.029072	0.05	0.062573	0.01101
0.0073794	0.053773	1	0.029105	0.05	0.062606	0.01101
0.0073794	0.053743	1	0.029138	0.05	0.062639	0.01101
0.0073794	0.053712	1	0.029171	0.05	0.062672	0.01101
0.0073794	0.053682	1	0.029204	0.05	0.062705	0.01101
0.0073795	0.053653	1	0.029237	0.05	0.062738	0.01101
0.0073795	0.053624	1	0.02927	0.05	0.062771	0.01101
0.0073795	0.053595	1	0.029303	0.05	0.062804	0.01101
0.0073795	0.05302	1	0.029336	0.05	0.062837	0.01101
0.0073796	0.052873	1	0.029369	0.05	0.06287	0.01101
0.0073796	0.052815	1	0.029402	0.05	0.062903	0.01101
0.0073796	0.052758	1	0.029435	0.05	0.062936	0.01101
0.0073796	0.052703	1	0.029468	0.05	0.062969	0.01101
0.0073796	0.052648	1	0.029501	0.05	0.063002	0.01101
0.0073797	0.052594	1	0.029534	0.05	0.063035	0.01101
0.0073797	0.052541	1	0.029567	0.05	0.063068	0.01101
0.0073797	0.05249	1	0.0296	0.05	0.063101	0.01101
0.0073797	0.052439	1	0.029633	0.05	0.063134	0.01101
0.0073797	0.052389	1	0.029666	0.05	0.063167	0.01101
0.0073797	0.052341	1	0.029699	0.05	0.0632	0.01101
0.0073798	0.052293	1	0.029732	0.05	0.063233	0.01101
0.0073798	0.052246	1	0.029765	0.05	0.063266	0.01101
0.0073798	0.0522	1	0.029798	0.05	0.063299	0.01101
0.0073798	0.052156	1	0.029831	0.05	0.063332	0.01101
0.0073798	0.052112	1	0.029864	0.05	0.063365	0.01101
0.0073798	0.052069	1	0.029897	0.05	0.063398	0.01101
0.0073799	0.052027	1	0.02993	0.05	0.063431	0.01101
0.0073799	0.051987	1	0.029963	0.05	0.063464	0.01101
0.0073799	0.051947	1	0.029996	0.05	0.063497	0.01101
0.0073799	0.051908	1	0.030029	0.05	0.06353	0.01101
0.0073799	0.05187	1	0.030062	0.05	0.063563	0.01101
0.0073799	0.051833	1	0.030095	0.05	0.063596	0.01101
0.0073799	0.051606	1	0.030128	0.05	0.063629	0.01101
0.00738	0.05158	1	0.030161	0.05	0.063662	0.01101
0.00738	0.051318	1	0.030194	0.05	0.063695	0.01101
0.00738	0.051265	1	0.030227	0.05	0.063728	0.01101
0.00738	0.050642	1	0.03026	0.05	0.063761	0.01101
0.00738	0.050586	1	0.030293	0.05	0.063794	0.01101
0.00738	0.050532	1	0.030326	0.05	0.063827	0.01101
0.00738	0.050481	1	0.030359	0.05	0.06386	0.01101
0.0073801	0.050433	1	0.030392	0.05	0.063893	0.01101
0.0073801	0.050387	1	0.030425	0.05	0.063926	0.01101
0.0073801	0.050343	1	0.030458	0.05	0.063959	0.01101
0.0073801	0.050302	1	0.030491	0.05	0.063992	0.01101
0.0073801	0.050264	1	0.030524	0.05	0.064025	0.01101
0.0073801	0.050228	1	0.030557	0.05	0.064058	0.01101
0.0073801	0.050194	1	0.03059	0.05	0.064091	0.01101
0.0073801	0.050163	1	0.030623	0.05	0.064124	0.01101
0.0073801	0.050135	1	0.030656	0.05	0.064157	0.01101
0.0073801	0.050109	1	0.030689	0.05	0.06419	0.01101
0.0073802	0.050086	1	0.030722	0.05	0.064223	0.01101
0.0073802	0.050065	1	0.030755	0.05	0.064256	0.01101
0.0073802	0.050047	1	0.030788	0.05	0.064289	0.01101
0.0073802	0.050031	1	0.030821	0.05	0.064322	0.01101
0.0073802	0.050018	1	0.030854	0.05	0.064355	0.01101
0.0073802	0.050007	1	0.030887	0.05	0.064388	0.01101
0.0073802	0.049999	1	0.03092	0.05	0.064421	0.01101
0.0073802	0.049993	1	0.030953	0.05	0.064454	0.01101
0.0073802	0.04999	1	0.030986	0.05	0.064487	0.01101
0.0073802	0.049989	1	0.031019	0.05	0.06452	0.01101
0.0073802	0.049991	1	0.031052	0.05	0.064553	0.01101
0.0073802	0.049995	1	0.031085	0.05	0.064586	0.01101
0.0073802	0.048554	1	0.031118	0.05	0.064619	0.01101
0.0073802	0.048617	1	0.031151	0.05	0.064652	0.01101
0.0073802	0.048686	1	0.031184	0.05	0.064685	0.01101
0.0073802	0.048763	1	0.031217	0.05	0.064718	0.01101
0.0073802	0.048847	1	0.03125	0.05	0.064751	0.01101
0.0073802	0.048938	1	0.031283	0.05	0.064784	0.01101
0.0073802	0.049036	1	0.031316	0.05	0.064817	0.01101
0.0073802	0.04914	1	0.031349	0.05	0.06485	0.01101
0.0073803	0.049252	1	0.031382	0.05	0.064883	0.01101
0.0073803	0.049371	1	0.031415	0.05	0.064916	0.01101
0.0073803	0.049497	1	0.031448	0.05	0.064949	0.01101
0.0073803	0.04963	1	0.031481	0.05	0.064982	0.01101
0.0073802	0.04977	1	0.031514	0.05	0.065015	0.01101
0.0073802	0.049917	1	0.031547	0.05	0.065048	0.01101
0.0073802	0.05007	1	0.03158	0.05	0.065081	0.01101
0.0073802	0.050231	1	0.031613	0.05	0.065114	0.01101
0.0073802	0.050399	1	0.031646	0.05	0.065147	0.01101
0.0073802	0.050574	1	0.031679	0.05	0.06518	0.01101
0.0073802	0.050756	1	0.031712	0.05	0.065213	0.01101
0.0073802	0.050945	1	0.031745	0.05	0.065246	0.01101
0.0073802	0.051141	1	0.031778	0.05	0.065279	0.01101
0.0073802	0.051344	1	0.031811	0.05	0.065312	0.01101
0.0073802	0.051554	1	0.031844	0.05	0.065345	0.01101
0.0073802	0.051771	1	0.031877	0.05	0.065378	0.01101
0.0073802	0.051995	1	0.03191	0.05	0.065411	0.01101
0.0073802	0.049933	1	0.031943	0.05	0.065444	0.01101
0.0073802	0.048163	1	0.031976	0.05	0.065477	0.01101
0.0073802	0.04836	1	0.032009	0.05	0.06551	0.01101
0.0073802	0.048564	1	0.032042	0.05	0.065543	0.01101
0.0073802	0.045526	1	0.032075	0.05	0.065576	0.01101
0.0073802	0.047373	1	0.032108	0.05	0.065609	0.01101
0.0073802	0.049263	1	0.032141	0.05	0.065642	0.01101
0.0073802	0.051198	1	0.032174	0.05	0.065675	0.01101
0.0073801	0.053358	1	0.032207	0.05	0.065708	0.01101
0.0073801	0.055646	1	0.03224	0.05	0.065741	0.01101
0.0073801	0.05798	1	0.032273	0.05	0.065774	0.01101
0.0073801	0.06036	1	0.032306	0.05	0.065807	0.01101
0.0073801	0.062786	1	0.032339	0.05	0.06584	0.01101
0.00738	0.065259	1	0.032372	0.05	0.065873	0.01101
0.00738	0.067779	1	0.032405	0.05	0.065906	0.01101
0.00738	0.070345	1	0.032438	0.05	0.065939	0.01101
0.00738	0.072957	1	0.032471	0.05	0.065972	0.01101
0.0073799	0.075615	1	0.032504	0.05	0.066005	0.01101
0.0073799	0.078321	1	0.032537	0.05	0.066038	0.01101
0.0073798	0.081072	1	0.03257	0.05	0.066071	0.01101
0.0073798	0.08387	1	0.032603	0.05	0.066104	0.01101
0.0073797	0.086714	1	0.032636	0.05	0.066137	0.01101
0.0073797	0.089604	1	0.032669	0.05	0.06617	0.01101
0.0073796	0.092541	1	0.032702	0.05	0.066203	0.01101
0.0073796	0.095524	1	0.032735	0.05	0.066236	0.01101
0.0073795	0.098554	1	0.032768	0.05	0.066269	0.01101
0.0073795	0.10163	1	0.032801	0.05	0.066302	0.01101
0.0073794	0.10475	1	0.032834	0.05	0.066335	0.01101
0.0073793	0.10792	1	0.032867	0.05	0.066368	0.01101
0.0073793	0.11114	1	0.0329	0.05	0.066401	0.01101
0.0073792	0.1144	1	0.032933	0.05	0.066434	0.01101
0.0073791	0.11771	1	0.032966	0.05	0.066467	0.01101
0.0073431	4.7247	1	0.032999	0.05	0.0665	0.01101
